3.165943999999999869e+04,4.320323999999999796e+04,2.352255000000000109e+02
3.847325000000000000e+04,3.417116000000000349e+04,4.202831000000000206e-01
3.336851999999999680e+04,3.959947000000000116e+04,-7.420723999999999876e+01
3.748991000000000349e+04,4.782613999999999942e+04,-1.281117000000000132e+02
4.138625000000000000e+04,4.244836000000000058e+04,-2.381321000000000083e+02
3.772276999999999680e+04,3.541872000000000116e+04,1.036350999999999942e+02
3.906437999999999738e+04,3.734308000000000175e+04,2.366552000000000078e+01
3.972994000000000233e+04,3.586875000000000000e+04,-1.561065999999999931e+01
3.457543000000000029e+04,3.385998999999999796e+04,-1.349285999999999888e+02
2.891818000000000029e+04,4.368122000000000116e+04,-2.359215000000000018e+01
3.166183000000000175e+04,4.321451999999999680e+04,2.311026999999999987e+02
3.330937999999999738e+04,4.563688999999999942e+04,-1.472228000000000065e+02
2.981474000000000160e+04,3.765183999999999651e+04,-3.070192000000000121e+01
3.764001000000000204e+04,4.490190000000000146e+04,3.670275000000000176e+01
3.426376000000000204e+04,4.113894999999999709e+04,-7.987161999999999296e+01
3.301766999999999825e+04,3.920272000000000116e+04,1.775388999999999839e+01
3.266349000000000160e+04,4.087966000000000349e+04,-1.923711000000000126e+02
2.894674000000000160e+04,3.356538999999999942e+04,1.711611999999999867e+01
3.398693000000000029e+04,3.575512000000000262e+04,1.580097000000000094e+02
3.749569999999999709e+04,4.788166999999999825e+04,-1.200357000000000056e+02
2.890466999999999825e+04,4.370806999999999971e+04,-6.340660999999999881e+00
3.815816000000000349e+04,3.570851000000000204e+04,3.685788000000000153e+01
3.483541999999999825e+04,4.304394999999999709e+04,-1.231698999999999984e+02
3.728933000000000175e+04,3.287337000000000262e+04,-1.123798000000000030e+02
3.906673000000000320e+04,3.734602999999999884e+04,2.217877000000000010e+01
3.398501999999999680e+04,3.578119999999999709e+04,1.592428999999999917e+02
3.750012999999999738e+04,4.788530000000000291e+04,-1.330615999999999985e+02
2.911061000000000058e+04,4.040212000000000262e+04,-1.506879999999999882e+02
3.332351000000000204e+04,3.505863999999999942e+04,-6.733064000000000249e+01
3.737966000000000349e+04,3.903605000000000291e+04,1.275521999999999956e+01
3.760929000000000087e+04,4.493272000000000116e+04,7.906651999999999703e+01
2.890013000000000102e+04,4.370173999999999796e+04,-1.157324999999999937e+00
3.570238999999999942e+04,4.328951999999999680e+04,-1.103489000000000004e+02
2.910331000000000131e+04,4.039536000000000058e+04,-1.216677999999999997e+02
3.542016000000000349e+04,4.841906999999999971e+04,-2.552073999999999998e+01
3.647729000000000087e+04,3.962255999999999767e+04,-2.231707000000000107e+01
3.328544999999999709e+04,3.651998000000000320e+04,-7.936376000000000097e+00
3.735637000000000262e+04,4.785665000000000146e+04,-3.191854000000000156e+02
4.017465000000000146e+04,4.311898000000000320e+04,-6.084765000000000157e+01
3.096097000000000116e+04,3.669622000000000116e+04,-2.441369999999999862e+01
3.907159999999999854e+04,3.733776000000000204e+04,1.506769000000000069e+01
3.544793000000000029e+04,3.291670999999999913e+04,-1.849199000000000126e+02
3.763694999999999709e+04,4.489876000000000204e+04,3.195225999999999900e+01
3.248584999999999854e+04,3.536105000000000291e+04,-1.056234000000000037e+02
3.298245999999999913e+04,4.723254000000000087e+04,-8.602669000000000210e+01
3.750441999999999825e+04,4.787768000000000029e+04,-1.378203000000000031e+02
3.464951999999999680e+04,4.210540000000000146e+04,4.267933000000000021e+01
3.152715000000000146e+04,4.275383999999999651e+04,-2.125395000000000039e+02
3.435368000000000029e+04,3.503830000000000291e+04,-3.998407000000000266e+01
3.620462000000000262e+04,3.475023999999999796e+04,1.675891000000000020e+02
3.121372000000000116e+04,4.340219999999999709e+04,-1.537647000000000048e+02
3.749658000000000175e+04,4.223038999999999942e+04,2.931535999999999831e+01
3.418265000000000146e+04,3.627908000000000175e+04,3.089851000000000170e+01
3.413518000000000029e+04,3.452212000000000262e+04,-7.287317000000000178e+01
3.464455999999999767e+04,4.066218000000000029e+04,1.856327999999999889e+01
3.750631999999999971e+04,4.788266999999999825e+04,-1.413687999999999931e+02
2.831402999999999884e+04,4.208941000000000349e+04,-1.620961000000000070e+02
3.818258999999999651e+04,3.847229000000000087e+04,-7.663743000000000194e+00
3.612683999999999651e+04,4.709386000000000058e+04,1.782716999999999885e+01
4.063409999999999854e+04,3.914130999999999767e+04,-8.048588999999999771e+01
2.890950999999999840e+04,4.370505000000000291e+04,-1.971149000000000129e+01
2.995049000000000160e+04,3.584573000000000320e+04,-2.527914000000000101e+02
3.070558000000000175e+04,3.892205000000000291e+04,-2.131899999999999977e+02
3.595390000000000146e+04,4.332251000000000204e+04,-9.804362999999999317e+01
3.653656999999999971e+04,4.013119000000000233e+04,1.236334999999999980e+02
2.836868000000000029e+04,4.240368000000000029e+04,-1.381970000000000027e+02
3.618305000000000291e+04,4.907544999999999709e+04,-2.978534999999999968e+02
3.750380000000000291e+04,4.788112999999999738e+04,-1.448464999999999918e+02
3.432187000000000262e+04,4.243154000000000087e+04,1.210165999999999968e+02
3.594191999999999825e+04,4.331833999999999651e+04,-9.316931999999999903e+01
3.070870000000000073e+04,3.892016000000000349e+04,-2.213465999999999951e+02
3.410990000000000146e+04,3.386237000000000262e+04,-8.704330000000000211e+01
3.879413999999999942e+04,3.888031999999999971e+04,4.535164999999999935e+01
3.016899000000000160e+04,3.689943000000000029e+04,-2.008392999999999873e+00
3.276318999999999869e+04,3.485087000000000262e+04,-1.982788999999999930e+02
3.948627999999999884e+04,4.454537000000000262e+04,1.988577999999999957e+00
3.477572000000000116e+04,4.719016999999999825e+04,-2.000611999999999835e+00
3.292755000000000291e+04,3.889445999999999913e+04,9.256116000000000099e+01
3.176656000000000131e+04,4.759519000000000233e+04,-2.125489999999999924e+01
3.191472000000000116e+04,4.233670999999999913e+04,-6.600405999999999551e+01
2.823036000000000058e+04,4.357602999999999884e+04,-2.487374000000000080e+02
3.124254999999999927e+04,4.542966000000000349e+04,-1.106758999999999986e+02
3.436844000000000233e+04,3.919472000000000116e+04,-4.979003000000000156e+01
3.478412000000000262e+04,4.718769999999999709e+04,8.712804000000000215e+00
3.179659000000000015e+04,4.284255000000000291e+04,-1.291534000000000049e+02
3.288558999999999651e+04,4.090845999999999913e+04,-1.729262999999999977e+02
3.435488999999999942e+04,4.432555000000000291e+04,-1.303695999999999913e+02
3.686779000000000087e+04,4.786662000000000262e+04,-2.957939999999999969e+01
3.426738999999999942e+04,4.113702999999999884e+04,2.176365000000000105e+00
2.832531000000000131e+04,4.213780000000000291e+04,-1.382275999999999954e+02
3.687801000000000204e+04,3.348525000000000000e+04,-2.729507999999999868e+01
3.564338999999999942e+04,4.330037000000000262e+04,-1.108920999999999992e+02
3.495106999999999971e+04,3.907472000000000116e+04,-6.212948000000000093e+01
2.890408000000000175e+04,4.370523000000000320e+04,-1.650588000000000122e+01
4.018718000000000029e+04,4.095602999999999884e+04,-9.217010000000000502e+01
3.275661000000000058e+04,4.365788999999999942e+04,-1.409146000000000072e+02
2.885958000000000175e+04,3.865418000000000029e+04,-2.019652000000000100e+02
3.668198000000000320e+04,3.925991000000000349e+04,-4.744997999999999649e+01
3.905745999999999913e+04,3.735523000000000320e+04,2.256138999999999939e+01
2.896595999999999913e+04,4.023070999999999913e+04,-1.544088999999999885e+02
3.084750999999999840e+04,3.640511000000000058e+04,-6.338353000000000037e+01
3.090925000000000000e+04,4.149906999999999971e+04,-1.412763999999999953e+02
3.401656999999999971e+04,3.567931999999999971e+04,-2.026063999999999865e+01
2.887781000000000131e+04,3.865165000000000146e+04,-1.988376000000000090e+02
3.215504999999999927e+04,4.072962000000000262e+04,-1.257549000000000063e+02
3.899712999999999738e+04,4.445695999999999913e+04,6.190337000000000245e+01
2.880066999999999825e+04,4.189559999999999854e+04,-9.023909999999999343e+01
3.639256999999999971e+04,3.535526999999999680e+04,1.917391000000000076e+02
2.890200999999999840e+04,4.370556999999999971e+04,9.638799999999999812e+00
3.394025000000000000e+04,4.391870999999999913e+04,-1.807370999999999981e+02
3.750279000000000087e+04,3.706373000000000320e+04,-8.637112999999999374e+01
2.653409999999999854e+04,3.770997000000000116e+04,-1.375647000000000020e+01
2.893508000000000175e+04,3.863661000000000058e+04,-1.977034999999999911e+02
3.638469000000000233e+04,4.475469999999999709e+04,1.185979999999999990e+02
3.464883000000000175e+04,3.392747000000000116e+04,-5.273592000000000013e+01
3.490062999999999738e+04,3.911181999999999971e+04,1.636023000000000138e+01
3.255997999999999956e+04,4.462162000000000262e+04,1.688571000000000044e+00
3.222581999999999971e+04,4.613691000000000349e+04,-1.270973999999999933e+02
3.456548000000000320e+04,3.389595999999999913e+04,-6.863974000000000331e+01
2.893865000000000146e+04,3.359345999999999913e+04,9.790478000000000236e+00
3.161245999999999913e+04,4.001012000000000262e+04,-2.055020000000000095e+02
3.473220999999999913e+04,3.835747000000000116e+04,-1.468051000000000101e+02
3.478343000000000029e+04,4.716998000000000320e+04,1.915603000000000122e+01
3.103220999999999913e+04,3.789848000000000320e+04,-1.029981000000000080e+01
2.887711999999999898e+04,4.184981999999999971e+04,-8.741267000000000564e+01
3.599494000000000233e+04,4.687111000000000058e+04,-2.326575000000000060e+01
3.016893000000000029e+04,3.614401999999999680e+04,-1.292758000000000038e+02
3.513963999999999942e+04,3.533122000000000116e+04,1.321413000000000011e+02
3.906927999999999884e+04,3.733791999999999825e+04,1.112005000000000088e+01
4.015718000000000029e+04,4.805583000000000175e+04,-8.068742000000000303e+01
3.914869999999999709e+04,3.883379000000000087e+04,3.491488999999999976e+01
3.477954000000000087e+04,4.718193000000000029e+04,2.480516000000000076e+01
3.767294999999999709e+04,4.629119999999999709e+04,-3.140022000000000091e+01
3.775287999999999738e+04,4.331234999999999854e+04,6.971354999999999791e+01
3.815745999999999913e+04,4.060761000000000058e+04,2.476371000000000038e+02
3.949783000000000175e+04,4.266395999999999913e+04,1.745861000000000018e+01
2.892881000000000131e+04,4.370147000000000116e+04,-2.671833000000000169e+01
3.152402000000000044e+04,3.738258999999999651e+04,-8.711826000000000647e+01
3.254947000000000116e+04,4.105333999999999651e+04,-2.042267999999999972e+02
4.017901999999999680e+04,4.805169000000000233e+04,-1.142790999999999997e+02
3.495018000000000029e+04,4.204023999999999796e+04,4.280687999999999960e+01
3.477883999999999651e+04,4.494075000000000000e+04,-8.322131000000000256e+01
2.889170999999999913e+04,4.371195999999999913e+04,1.286403999999999925e+01
3.847373999999999796e+04,3.410055000000000291e+04,1.349531999999999954e+00
2.992513999999999942e+04,4.661050000000000000e+04,-1.620911000000000115e+02
3.907331999999999971e+04,3.733658000000000175e+04,8.000572999999999269e+00
3.315626999999999680e+04,4.610987999999999738e+04,-8.565842000000000667e+01
3.435773999999999796e+04,4.036098000000000320e+04,-2.419118000000000102e+00
2.895375999999999840e+04,3.358472000000000116e+04,2.875631999999999877e+01
4.012900000000000000e+04,3.936209999999999854e+04,9.800690000000000168e+01
2.890595000000000073e+04,4.369615000000000146e+04,-1.624542999999999893e+01
3.816220999999999913e+04,3.609986000000000058e+04,-4.851456999999999908e+01
3.198918999999999869e+04,4.748218000000000029e+04,-8.274129000000000644e+01
3.734245999999999913e+04,3.286736000000000058e+04,-2.016587000000000103e+02
2.898659000000000015e+04,3.370901999999999680e+04,2.367246999999999879e+00
3.805180999999999767e+04,4.333070999999999913e+04,4.825927000000000078e+01
3.067781999999999971e+04,3.652572000000000116e+04,-7.708648999999999774e+01
3.015870000000000073e+04,3.293770999999999913e+04,-1.260752999999999986e+02
3.320970999999999913e+04,3.502794999999999709e+04,-9.883892000000000166e+01
3.693015000000000146e+04,3.714598000000000320e+04,-4.798098000000000241e+01
3.367762000000000262e+04,4.156019999999999709e+04,-1.545778999999999996e+02
3.348433999999999651e+04,3.694566999999999825e+04,1.125937000000000054e+01
2.681086000000000058e+04,3.661584999999999854e+04,-1.631735999999999933e+02
3.907630000000000291e+04,3.733670999999999913e+04,8.920113999999999876e+00
3.260520999999999913e+04,4.079716000000000349e+04,-2.076757000000000062e+02
3.991943000000000029e+04,3.603826999999999680e+04,-1.296963000000000044e+01
3.725137999999999738e+04,3.431641000000000349e+04,5.174284000000000106e+01
2.924690000000000146e+04,3.834269000000000233e+04,-1.456730000000000018e+02
2.897066999999999825e+04,3.365048000000000320e+04,1.705583999999999989e+01
2.891090000000000146e+04,4.368406999999999971e+04,-1.000306999999999924e+01
3.961613999999999942e+04,3.569555000000000291e+04,3.104385000000000172e+00
4.069652999999999884e+04,3.754318000000000029e+04,1.157546999999999926e+01
3.734641000000000349e+04,3.286319000000000233e+04,-2.120817000000000121e+02
3.618708999999999651e+04,3.644686000000000058e+04,4.148010000000000019e+01
3.193854000000000087e+04,4.087358000000000175e+04,-1.919115999999999929e+02
3.258931000000000131e+04,4.530348999999999796e+04,-1.138610999999999933e+02
3.483604000000000087e+04,3.761744999999999709e+04,5.532060000000000421e+00
3.666508000000000175e+04,4.205254000000000087e+04,-1.674975000000000103e+00
3.302836000000000058e+04,3.919380000000000291e+04,1.179804000000000030e+01
2.864081000000000131e+04,3.772898999999999796e+04,-2.906132999999999811e+02
3.906898000000000320e+04,3.733888999999999942e+04,1.416098000000000035e+01
3.323765000000000146e+04,4.069651999999999680e+04,-1.045802999999999940e+02
3.535406999999999971e+04,4.121020999999999913e+04,-4.179142000000000223e+01
3.177424000000000160e+04,4.696016999999999825e+04,-1.261345000000000027e+02
4.025812000000000262e+04,4.307648000000000320e+04,-1.071642999999999972e+02
2.862979000000000087e+04,4.549988999999999942e+04,5.246236999999999995e+01
3.215293000000000029e+04,3.453806999999999971e+04,-2.094710000000000036e+02
2.889947999999999956e+04,4.369586000000000058e+04,2.343170000000000197e+00
3.176593000000000029e+04,4.695638999999999942e+04,-1.248803999999999945e+02
3.142200000000000000e+04,3.924448000000000320e+04,-1.319285000000000139e+02
3.682586000000000058e+04,4.829887999999999738e+04,-1.271355999999999966e+02
3.965547000000000116e+04,3.510550000000000000e+04,-1.174873000000000047e+02
3.415677999999999884e+04,4.272362000000000262e+04,-5.585307999999999851e+01
3.139945999999999913e+04,4.499650000000000000e+04,-7.371007000000000176e+01
3.176897000000000116e+04,4.695665000000000146e+04,-1.207407999999999930e+02
3.407875000000000000e+04,3.856919000000000233e+04,-6.524003000000000441e+01
3.278127999999999884e+04,4.241679000000000087e+04,-9.599582999999999799e+01
3.638079000000000087e+04,4.218083999999999651e+04,5.863309999999999889e+01
3.704622000000000116e+04,4.361722000000000116e+04,2.779241000000000028e+01
2.895077000000000044e+04,3.357441999999999825e+04,3.613647999999999882e+01
3.814862000000000262e+04,4.716258999999999651e+04,-1.104171999999999940e+02
2.922554000000000087e+04,3.828029000000000087e+04,-1.080421999999999940e+02
2.972104999999999927e+04,4.571829000000000087e+04,-9.026711000000000240e+01
2.982143999999999869e+04,4.002319999999999709e+04,-3.124911999999999921e+02
3.942044000000000233e+04,4.178501999999999680e+04,1.211419000000000068e+02
3.622031999999999971e+04,3.247316999999999825e+04,-2.794506999999999834e+02
3.125388000000000102e+04,3.457045999999999913e+04,-2.657160000000000082e+02
3.925631999999999971e+04,3.758495999999999913e+04,5.771936000000000178e+01
3.817168000000000029e+04,4.060108000000000175e+04,3.243838999999999828e+02
3.482977999999999884e+04,4.551740000000000146e+04,-6.731458999999999548e+01
3.786540000000000146e+04,4.551737999999999738e+04,1.640461000000000169e+01
3.765819000000000233e+04,3.863091999999999825e+04,-2.583334999999999937e+01
2.760568999999999869e+04,4.155018000000000029e+04,-2.704275000000000091e+02
2.889713000000000102e+04,4.369959999999999854e+04,-6.884449000000000041e+00
3.138316999999999825e+04,4.500461000000000058e+04,-1.164368999999999943e+02
3.523656999999999971e+04,4.432611000000000058e+04,-9.872987000000000535e+01
3.747722000000000116e+04,3.402769000000000233e+04,8.603767000000000564e+01
3.468294999999999709e+04,3.827120999999999913e+04,-6.053627000000000180e+01
3.808352999999999884e+04,4.611477999999999884e+04,-6.804838999999999771e+01
3.932366000000000349e+04,4.327908999999999651e+04,6.364719000000000193e+01
3.918123000000000320e+04,3.624383000000000175e+04,3.802720999999999663e+01
3.672016999999999825e+04,4.156554000000000087e+04,-1.283402000000000065e+01
3.548672000000000116e+04,3.693044999999999709e+04,2.748130000000000095e+01
3.827509999999999854e+04,4.624927999999999884e+04,-8.251166999999999518e+01
3.437025000000000000e+04,3.919650000000000000e+04,-5.993428999999999718e+01
2.997161999999999898e+04,4.857195999999999913e+04,-1.295302000000000078e+02
2.925340999999999985e+04,3.823569000000000233e+04,-1.386578000000000088e+02
2.889629000000000087e+04,4.368797000000000116e+04,4.931733000000000366e+00
3.103874000000000160e+04,4.517087000000000262e+04,-1.064472999999999985e+02
3.277894999999999709e+04,4.249595999999999913e+04,-1.143179999999999978e+02
3.917933999999999651e+04,3.488459999999999854e+04,-3.327651000000000181e+01
3.658630999999999767e+04,3.303587999999999738e+04,-1.364662999999999897e+02
2.831447999999999956e+04,4.209777999999999884e+04,-1.520065999999999917e+02
2.891640000000000146e+04,4.370129000000000087e+04,-2.548773999999999873e+01
3.341233999999999651e+04,4.852787000000000262e+04,-9.915005999999999631e+01
3.507176999999999680e+04,3.609636000000000058e+04,8.415999999999999659e+01
3.191145000000000073e+04,3.908566000000000349e+04,-3.476247000000000043e+01
3.201108000000000175e+04,4.068333000000000175e+04,-1.260615999999999985e+02
3.557486000000000058e+04,4.203737000000000262e+04,3.383135999999999655e+01
3.416901000000000204e+04,4.279447000000000116e+04,-7.195901999999999532e+01
3.929445999999999913e+04,4.561919999999999709e+04,-1.110221999999999980e+02
3.741722000000000116e+04,3.549000000000000000e+04,1.483632000000000062e+02
3.084545000000000073e+04,3.277719999999999709e+04,6.344182000000000432e-01
3.497713999999999942e+04,3.860291000000000349e+04,-6.406843999999999539e+01
3.022065000000000146e+04,4.296672000000000116e+04,-1.171402999999999963e+02
3.307088999999999942e+04,4.856076999999999680e+04,-1.191663999999999959e+02
3.885775000000000000e+04,3.559930000000000291e+04,3.529706999999999795e+01
3.357802999999999884e+04,4.466776999999999680e+04,-1.458506999999999891e+02
3.066138000000000102e+04,4.214812000000000262e+04,-1.514378000000000100e+02
3.150888999999999942e+04,4.416023000000000320e+04,-1.084008999999999929e+02
2.893802999999999884e+04,3.358741000000000349e+04,1.732761999999999958e+01
3.315379000000000087e+04,4.854350000000000000e+04,-6.613271000000000299e+01
3.570398999999999796e+04,3.750241000000000349e+04,-3.737447000000000230e+01
3.764494999999999709e+04,4.614287000000000262e+04,5.200369000000000241e+00
3.122611000000000058e+04,3.866241000000000349e+04,-1.142827999999999946e+02
3.253813000000000102e+04,4.033622000000000116e+04,-1.630227999999999895e+02
3.306477999999999884e+04,3.747513999999999942e+04,1.563113999999999919e+02
3.004693999999999869e+04,4.656712999999999738e+04,-1.064522999999999939e+02
3.641945999999999913e+04,4.237431999999999971e+04,2.456269999999999953e+01
3.801205000000000291e+04,4.329050000000000000e+04,5.006114000000000175e+01
3.290513999999999942e+04,3.612523999999999796e+04,-1.018084000000000060e+02
3.308994000000000233e+04,3.733651999999999680e+04,-6.736655000000000371e+01
3.813461000000000058e+04,4.708459999999999854e+04,-1.045674000000000063e+02
3.026556999999999971e+04,3.551876999999999680e+04,-1.446871999999999900e+02
3.720366000000000349e+04,4.083712000000000262e+04,4.510031000000000034e+01
3.663569999999999709e+04,3.811305000000000291e+04,-3.628661999999999921e+01
3.931869999999999709e+04,3.469206999999999971e+04,-1.355406000000000120e+02
2.894770000000000073e+04,3.357881999999999971e+04,2.697351000000000099e+01
2.950106000000000131e+04,4.179238999999999942e+04,-1.079821000000000026e+02
3.314483000000000175e+04,3.960883000000000175e+04,9.116294000000000608e+01
3.445881999999999971e+04,3.357697000000000116e+04,-1.395038999999999874e+02
3.027193999999999869e+04,3.551427999999999884e+04,-1.633692000000000064e+02
3.422423999999999796e+04,3.526102999999999884e+04,-1.622509000000000157e+01
3.902423999999999796e+04,3.720976000000000204e+04,-3.281575999999999738e+01
3.560445999999999913e+04,3.653344999999999709e+04,6.355828000000000344e+01
2.893147999999999956e+04,3.358001999999999680e+04,2.433771000000000129e+01
3.334601999999999680e+04,4.119934999999999854e+04,-1.741262000000000114e+02
3.561016000000000349e+04,4.544915000000000146e+04,-1.052078999999999986e+01
3.505175000000000000e+04,3.858451999999999680e+04,-6.987072000000000571e+01
3.842880000000000291e+04,4.331991999999999825e+04,1.159471999999999952e+02
2.990420000000000073e+04,3.834366000000000349e+04,-5.188398000000000110e+01
3.579269000000000233e+04,4.060205000000000291e+04,-1.435068000000000055e+01
4.009609999999999854e+04,4.095951999999999680e+04,-5.779473000000000127e+01
2.951991999999999825e+04,4.174583000000000175e+04,-4.883021999999999707e+01
3.576587999999999738e+04,4.380563999999999942e+04,-9.407912000000000319e+01
3.840405999999999767e+04,3.397508999999999651e+04,-9.960470999999999719e+01
3.966943000000000029e+04,3.487148000000000320e+04,-2.238058000000000050e+02
2.738840999999999985e+04,4.738216999999999825e+04,1.014953000000000003e+02
3.850547000000000116e+04,4.920787999999999738e+04,5.797431000000000267e+01
4.075856999999999971e+04,3.753891000000000349e+04,-7.620972000000000435e+01
3.727641000000000349e+04,3.509468000000000029e+04,4.064406999999999925e+01
3.066645999999999913e+04,4.484177999999999884e+04,-2.338408000000000087e+01
3.178083000000000175e+04,4.803123000000000320e+04,-1.337230999999999881e+02
3.401712999999999738e+04,3.453002999999999884e+04,-4.707524999999999693e+01
3.667125000000000000e+04,4.055298999999999796e+04,-7.109366999999999770e+00
3.967463999999999942e+04,3.487130000000000291e+04,-2.506008999999999958e+02
3.346708000000000175e+04,3.417293000000000029e+04,-1.496274999999999977e+02
4.069758999999999651e+04,3.756823000000000320e+04,1.589497000000000071e+01
3.039549000000000160e+04,4.182606999999999971e+04,-7.056019000000000574e+01
3.759862999999999738e+04,3.528061000000000058e+04,2.350618000000000052e+01
3.027784999999999854e+04,3.773756999999999971e+04,-6.291953000000000173e+01
3.792762000000000262e+04,3.801676000000000204e+04,-6.259270000000000067e+01
3.223211000000000058e+04,4.385340000000000146e+04,-1.528154000000000110e+02
3.327826999999999680e+04,3.654694999999999709e+04,-1.652728999999999928e+02
3.898734999999999854e+04,4.677369000000000233e+04,-2.994456999999999880e+02
3.615891999999999825e+04,3.653816999999999825e+04,8.199054999999999893e+01
2.893231999999999971e+04,3.358648000000000320e+04,1.268224000000000018e+01
3.296741999999999825e+04,3.889666000000000349e+04,-2.040846000000000160e+01
3.200679000000000087e+04,4.067927999999999884e+04,-1.989535999999999945e+02
2.963861999999999898e+04,4.566823000000000320e+04,-1.560324999999999989e+02
3.653869999999999709e+04,3.440643000000000029e+04,1.350509999999999877e+02
2.894434000000000015e+04,4.372601999999999680e+04,-5.685620999999999725e+01
3.341105000000000291e+04,4.899419999999999709e+04,-1.972221999999999866e+02
3.594487000000000262e+04,3.900333000000000175e+04,-6.600806000000000040e+01
3.680440000000000146e+04,4.568044000000000233e+04,1.793048999999999893e+01
3.296387999999999738e+04,3.889673000000000320e+04,-1.616291000000000011e+01
